11 8728 1
11 9106 1
11 10786 1
12 39 1
12 52 3
12 78 1
12 82 1
12 150 1
12 270 1
12 355 1
12 562 1
12 592 1
12 642 1
12 713 1
12 753 1
12 795 2
12 1222 1
12 1890 1
12 1897 1
12 1954 1
12 2040 1
12 2354 1
12 2463 1
12 2833 1
12 2978 1
12 3226 1
12 3315 1
12 3399 1
12 3570 1
12 3827 2
12 3839 1
12 4266 1
12 4406 1
12 4479 2
12 4546 1
12 4600 1
12 4606 1
12 4607 1
12 4609 1
12 4673 2
12 4731 1
12 4735 1
12 4777 1
12 4806 1
12 5189 1
12 5309 1
12 5362 1
12 5365 1
12 5423 1
12 5729 1
12 5810 1
12 5859 1
12 5882 1
12 5893 2
12 5895 1
12 6299 1
12 6334 1
12 6392 1
12 6424 1
12 6427 1
12 6467 2
12 6479 2
12 6480 4
12 6596 1
12 6682 5
12 6698 2
12 6737 1
12 6770 1
12 6826 1
12 6950 1
12 7066 13
12 7069 3
12 7071 1
12 7274 1
12 7286 1
12 7292 1
12 7347 1
12 7554 1
12 7664 1
12 7804 1
12 7854 1
12 7988 1
12 8072 4
12 8073 1
12 8109 1
12 8135 1
12 8203 1
12 8358 1
12 8417 1
12 8529 1
12 8552 2
12 8553 1
12 8801 2
12 8816 1
12 9047 2
12 9059 1
12 9128 1
12 9298 1
12 9325 3
12 9453 2
12 9454 1
12 9497 1
12 9654 1
12 9663 1
12 9742 1
12 9794 1
12 9803 1
12 9804 1
12 9817 1
12 10067 8
12 10070 1
12 10173 2
12 10191 1
12 10203 1
12 10206 1
12 10596 1
12 10614 1
12 10778 1
13 1070 1
13 1263 1
13 2497 1
13 2546 1
13 4138 1
13 4917 1
13 9654 1
14 2060 1
14 2536 1
14 2646 1
14 3227 1
14 3539 1
14 3842 2
14 6824 1
14 7150 1
14 7315 1
14 7323 1
14 8103 2
14 9663 1
14 10142 1
14 10824 2
15 134 1
15 344 1
15 532 1
15 904 1
15 1051 1
15 1166 1
15 1332 1
15 1536 1
15 1739 1
15 1748 1
15 1944 1
15 2034 1
15 2116 1
15 2536 1
15 2596 1
15 2740 2
15 2810 2
15 3082 1
15 3232 1
15 3575 1
15 3810 1
15 4013 1
15 4339 2
15 4484 1
15 4730 1
15 4735 2
15 5017 1
15 5717 1
15 5940 1
15 6412 1
15 6424 1
15 6682 2
15 6717 2
15 6771 1
15 6791 1
15 6815 1
15 6833 1
15 6837 1
15 7150 1
15 7216 1
15 7416 1
15 7458 1
15 8274 1
15 8801 1
15 8828 1
15 9405 1
15 9470 1
15 9721 1
15 10067 1
15 10578 1
15 10634 1
15 10683 1
16 1200 1
16 1263 2
16 3842 1
16 4329 1
16 5049 1
16 5052 1
16 6472 1
16 6837 1
16 9778 1
16 10505 1
16 10606 1
17 1117 1
17 1319 3
17 2293 1
17 3182 1
17 3302 1
17 3575 1
17 4225 1
17 4371 1
17 4606 1
17 4917 1
17 5132 1
17 5165 1
17 5462 1
17 5696 1
17 5904 1
17 6091 1
17 6292 1
17 7458 1
17 7850 1
17 8797 1
17 8801 1
17 9087 1
17 9194 1
18 1145 1
18 1801 1
18 2986 1
18 3303 1
18 3759 1
18 4072 1
18 4637 1
18 5436 1
18 6815 1
18 7198 1
18 7216 1
18 8103 1
18 8801 1
18 9405 1
18 9435 1
18 9720 1
18 10155 1
18 10392 1
19 353 1
19 681 1
19 828 1
19 920 3
19 956 1
19 1319 7
19 1324 5
19 1333 1
19 1760 1
19 1890 1
19 2460 1
19 2540 1
19 2949 1
19 3428 1
19 3477 2
19 3595 1
19 3678 1
19 3980 1
19 4033 3
19 4173 1
19 4239 1
19 4645 1
19 4712 1
19 4714 1
19 5097 1
19 5219 2
19 5390 1
19 5475 1
19 6677 1
19 6773 1
19 7150 1
19 7506 4
19 7510 1
19 7513 2
19 7612 1
19 7736 1
19 7754 2
19 7773 1
19 7819 1
19 8068 1
19 8163 2
19 8297 1
19 8456 1
19 8713 1
19 8725 1
19 8726 1
19 8811 1
19 9854 1
19 10067 3
19 10191 1
19 10451 1
19 10743 1
19 10824 1
20 592 1
20 1200 1
20 1757 1
20 1759 1
20 2460 1
20 2626 1
20 2726 1
20 2939 1
20 3595 1
20 3928 1
20 4528 1
20 4565 1
20 5365 1
20 5696 1
20 5842 1
20 5936 1
20 6322 1
20 6427 1
20 7104 1
20 7421 1
20 7506 2
20 7799 1
20 8163 2
20 8456 1
20 8692 1
20 9020 1
20 9037 1
20 10292 1
20 10530 1
21 238 1
21 495 1
21 718 1
21 1043 1
21 1172 2
21 1177 1
21 1200 1
21 1667 2
21 2450 1
21 2875 1
21 2889 1
21 4138 1
21 4449 1
21 5309 2
21 5669 2
21 6296 1
21 7216 1
21 7467 1
21 7910 1
21 8924 2
21 9301 1
21 9422 1
21 10154 1
21 10558 1
21 10739 1
22 46 1
22 531 1
22 683 1
22 766 1
22 1135 2
22 1200 3
22 1204 1
22 1403 1
22 2060 1
22 2102 1
22 2141 1
22 2460 1
22 2570 1
22 2761 1
22 2914 2
22 3305 1
22 3412 1
22 3659 1
22 3660 1
22 4198 1
22 4209 1
22 4243 1
22 4339 2
22 4391 1
22 4396 1
22 4801 1
22 4851 1
22 4856 1
22 5044 1
22 5335 1
22 5517 1
22 5607 1
22 5716 1
22 5719 1
22 5810 1
22 5959 2
22 5997 2
22 6472 1
22 6726 1
22 6746 1
22 6891 1
22 6911 1
22 6915 7
22 6921 1
22 6997 1
22 7346 2
22 7347 1
22 7415 1
22 7470 1
22 7573 1
22 7606 1
22 7839 1
22 7840 1
22 7950 1
22 8000 1
22 8003 1
22 8109 1
22 8255 1
22 8834 3
22 8863 1
22 8908 1
22 9014 1
22 9028 1
22 9080 2
22 9551 1
22 9604 1
22 9794 1
22 9795 1
22 10067 4
22 10107 1
22 10376 1
22 10521 1
22 10598 1
22 10647 1
22 10706 1
22 10745 1
23 469 1
23 703 1
23 881 1
23 1043 1
23 1093 1
23 1184 1
23 1711 1
23 1814 1
23 2290 1
23 2585 1
23 3277 1
23 3287 1
23 3461 1
23 3849 2
23 3930 1
23 4129 1
23 4286 1
23 4917 1
23 5016 2
23 5017 3
23 5026 1
23 5189 2
23 5207 1
23 6135 1
23 6392 1
23 6446 1
23 6543 1
23 6911 1
23 7040 1
23 7140 1
23 7143 1
23 7235 1
23 7239 1
23 7458 1
23 7615 1
23 8274 1
23 9316 1
23 9376 1
23 10591 1
23 10614 1
24 348 1
24 376 1
24 774 1
24 1106 1
24 1222 3
24 1462 1
24 2401 1
24 2546 2
24 2625 1
24 3670 1
24 3849 1
24 4137 1
24 4138 2
24 4182 1
24 4523 1
24 4528 2
24 5329 1
24 6072 1
24 6679 1
24 6833 1
24 7258 1
24 7379 1
24 7391 1
24 7763 1
24 8417 1
24 8426 1
24 8860 1
24 8921 1
24 9609 1
24 9898 1
24 9915 1
24 10118 1
24 10468 1
24 10470 1
24 10526 1
25 960 1
25 1576 1
25 2913 1
25 3234 1
25 3307 1
25 3473 1
25 3478 1
25 3481 1
25 3544 1
25 4528 1
25 4748 1
25 4910 1
25 4911 1
25 6445 1
25 6447 2
25 6726 1
25 6737 1
25 6950 1
25 7066 1
25 7444 1
25 7510 2
25 8426 1
25 8653 1
25 9055 1
25 9759 1
25 9760 1
25 9812 1
25 9828 1
25 9895 1
26 35 1
26 906 1
26 1004 1
26 2124 1
26 2125 1
26 2600 1
26 2644 2
26 2805 3
26 2939 1
26 2942 1
26 3367 1
26 3419 1
26 3515 1
26 3605 1
26 3700 1
26 3768 1
26 4066 1
26 4144 1
26 4286 1
26 5810 1
26 6746 2
26 7203 1
26 7612 1
26 7636 1
26 7799 1
26 7900 1
26 8356 1
26 8614 1
26 8626 1
26 8801 2
26 9035 1
26 10203 1
27 86 1
27 134 1
27 2012 1
27 2013 1
27 3029 1
27 3354 1
27 3595 1
27 4237 1
27 4918 1
27 5309 1
27 6791 2
27 8046 1
27 8184 1
27 9972 1
28 81 1
28 82 1
28 94 1
28 461 1
28 683 1
28 1470 1
28 1954 1
28 2329 1
28 2741 1
28 2949 1
28 3281 1
28 3405 1
28 3428 1
28 3736 1
28 3837 1
28 3864 1
28 3909 1
28 3916 1
28 3975 1
28 4144 1
28 4413 1
28 4569 1
28 4851 4
28 5035 1
28 5283 1
28 5415 1
28 5436 1
28 5659 1
28 5689 1
28 5855 1
28 5959 1
28 6554 1
28 6929 1
28 6968 1
28 7020 1
28 7391 1
28 8548 3
28 8696 1
28 8863 1
28 9116 1
28 9428 1
28 9800 1
28 9900 2
28 9984 1
28 10092 1
28 10699 1
29 1263 1
29 1295 1
29 2034 1
29 2546 1
29 2949 1
29 5788 1
29 6353 1
29 6726 1
29 6811 1
29 7021 1
29 7173 1
29 7175 1
29 7182 1
29 8842 1
29 10297 1
30 67 1
30 1222 1
30 1316 1
30 1403 1
30 1457 1
30 1744 1
30 2273 1
30 2373 1
30 2513 1
30 2682 1
30 2805 1
30 3083 1
30 3648 3
30 3653 1
30 3682 1
30 3810 1
30 4286 1
30 4568 1
30 4789 1
30 4851 1
30 4890 1
30 4918 1
30 5222 1
30 5349 1
30 5592 1
30 5807 1
30 5865 1
30 5900 1
30 6842 1
30 7030 1
30 7066 1
30 7143 1
30 7347 1
30 7460 1
30 7612 1
30 7802 1
30 8194 1
30 8316 1
30 8329 1
30 8583 1
30 9338 1
30 9518 1
30 9554 2
30 9728 1
30 9812 2
30 10066 1
30 10172 1
31 36 1
31 194 1
31 495 1
31 793 1
31 1470 2
31 1474 1
31 1636 1
31 2658 1
31 4329 1
31 4650 1
31 5516 1
31 6124 2
31 6587 1
31 7586 1
31 9663 1
31 10713 1
32 36 2
32 59 1
32 110 1
32 111 1
32 134 1
32 137 1
32 171 1
32 212 1
32 320 1
32 321 1
32 468 4
32 469 1
32 525 1
32 533 2
32 548 1
32 549 1
32 744 1
32 864 1
32 920 3
32 1167 1
32 1182 1
32 1191 2
32 1192 5
32 1204 1
32 1301 1
32 1302 1
32 1319 1
32 1374 1
32 1455 1
32 1545 2
32 1613 1
32 1680 1
32 1699 1
32 1719 1
32 1721 1
32 1750 1
32 1867 1
32 1894 1
32 1940 1
32 1944 1
32 1954 1
32 2017 1
32 2022 1
32 2053 1
32 2060 1
32 2077 1
32 2192 1
32 2280 1
32 2354 3
32 2432 1
32 2449 1
32 2450 1
32 2463 1
32 2613 1
32 2792 1
32 2809 2
32 2810 1
32 2811 1
32 2819 1
32 2853 1
32 2854 1
32 2976 1
32 2983 1
32 3021 1
32 3135 1
32 3168 1
32 3171 1
32 3172 1
32 3195 1
32 3361 1
32 3367 1
32 3420 1
32 3460 1
32 3461 2
32 3473 1
32 3478 1
32 3575 1
32 3808 1
32 3892 1
32 4013 2
32 4015 4
32 4019 1
32 4043 2
32 4075 1
32 4105 1
32 4151 1
32 4220 3
32 4258 1
32 4329 2
32 4332 1
32 4339 1
32 4509 3
32 4525 1
32 4526 1
32 4600 3
32 4636 1
32 4725 1
32 4824 1
32 4828 9
32 4837 1
32 4878 1
32 4917 3
32 5016 1
32 5017 1
32 5026 1
32 5030 1
32 5144 1
32 5194 1
32 5225 1
32 5258 1
32 5283 1
32 5309 3
32 5316 1
32 5341 1
32 5354 1
32 5436 1
32 5492 2
32 5583 1
32 5655 1
32 5743 1
32 5807 1
32 5815 1
32 5859 1
32 5863 1
32 5940 4
32 6120 1
32 6121 1
32 6140 1
32 6269 1
32 6427 1
32 6481 1
32 6564 1
32 6574 2
32 6586 1
32 6700 1
32 6717 7
32 6721 1
32 6724 1
32 6770 1
32 6802 3
32 6839 1
32 6847 1
32 6884 1
32 6913 1
32 6975 1
32 7034 1
32 7141 2
32 7164 2
32 7173 1
32 7210 1
32 7216 3
32 7227 1
32 7235 1
32 7237 2
32 7240 1
32 7328 1
32 7330 1
32 7332 1
32 7335 1
32 7473 1
32 7506 1
32 7552 1
32 7574 1
32 7612 1
32 7692 1
32 7865 1
32 7881 1
32 7947 1
32 7976 1
32 7979 1
32 7985 1
32 8021 1
32 8028 1
32 8132 1
32 8197 1
32 8198 1
32 8223 1
32 8289 1
32 8426 1
32 8429 1
32 8430 1
32 8444 1
32 8484 1
32 8525 1
32 8586 1
32 8616 1
32 8692 1
32 8760 1
32 8885 1
32 8899 1
32 8955 1
32 8960 1
32 8998 1
32 9037 1
32 9158 1
32 9162 1
32 9200 1
32 9321 1
32 9405 11
32 9413 1
32 9447 1
32 9456 1
32 9483 1
32 9652 1
32 9654 2
32 9681 1
32 9727 1
32 9745 1
32 9752 1
32 9766 1
32 9816 1
32 9854 1
32 9954 2
32 10076 1
32 10183 1
32 10191 2
32 10203 1
32 10213 2
32 10286 1
32 10290 1
32 10392 4
32 10469 1
32 10513 1
32 10525 1
32 10530 1
32 10634 1
32 10712 1
33 1043 1
33 1802 1
33 4138 1
33 4333 1
33 5294 1
33 5669 1
33 5907 1
33 6938 1
33 8169 1
33 8863 1
33 9318 1
34 399 1
34 718 1
34 1222 1
34 1225 1
34 1710 1
34 2889 2
34 2994 1
34 3377 1
34 3509 1
34 4158 1
34 4187 1
34 4190 1
34 4369 1
34 4383 1
34 4528 1
34 4628 1
34 4955 1
34 5007 1
34 5050 1
34 5189 1
34 5365 1
34 5413 1
34 5483 1
34 5807 1
34 5954 1
34 6078 1
34 6833 2
34 7060 1
34 7150 1
34 7249 1
34 7535 1
34 7880 1
34 7950 1
34 7994 1
34 8130 1
34 8734 1
34 8816 1
34 8842 1
34 8971 1
34 8987 1
34 9152 1
34 9609 1
34 9678 1
35 145 1
35 430 1
35 459 1
35 816 1
35 1008 1
35 1043 1
35 1200 1
35 1222 2
35 1811 1
35 2230 1
35 2527 1
35 2740 2
35 2754 1
35 3259 1
35 3432 1
35 4059 1
35 4127 2
35 4679 1
35 4851 1
35 4900 1
35 5146 1
35 5351 1
35 5423 1
35 5560 1
35 5861 1
35 5959 1
35 6115 1
35 6217 2
35 6427 1
35 6577 1
35 6601 1
35 6607 2
35 6682 1
35 6919 1
35 7216 1
35 7615 1
35 8198 1
35 8220 1
35 8222 1
35 8223 2
35 8274 1
35 9106 1
35 9182 1
35 9544 1
35 9654 1
35 9781 1
35 9783 1
35 9952 2
35 9959 1
35 10839 1
36 1426 1
36 1695 1
36 2632 1
36 2881 1
36 2939 1
36 2949 1
36 4051 1
36 4484 1
36 5376 1
36 7216 1
36 7287 1
36 7770 1
36 8338 1
36 8885 1
36 9113 1
36 9119 1
36 9403 1
36 9835 1
37 30 1
37 793 1
37 1069 1
37 3133 1
37 3259 1
37 3519 1
37 3741 1
37 4401 1
37 5423 1
37 6124 1
37 7150 1
37 7458 1
37 8497 1
38 1757 1
38 2949 1
38 6932 1
38 10648 1
39 1043 1
39 1206 1
39 1600 1
39 1601 1
39 1909 1
39 2584 1
39 2632 2
39 2889 1
39 3576 1
39 4900 1
39 5044 1
39 6071 1
39 7950 1
39 8264 2
39 8745 1
39 9316 1
39 9709 1
40 793 4
40 1263 1
40 2963 1
40 3886 1
40 4138 1
40 4391 1
40 7073 1
40 7455 1
40 7573 1
40 7587 1
40 7801 1
41 15 1
41 831 1
41 1563 1
41 1815 1
41 1872 1
41 2283 1
41 2346 1
41 2531 1
41 2987 1
41 3010 1
41 3090 1
41 3303 1
41 3850 1
41 4105 1
41 4135 1
41 4837 1
41 7040 1
41 7286 1
41 7881 1
41 7906 1
41 8275 1
41 8863 1
41 9120 1
41 9336 1
41 10591 1
41 10747 1
42 459 1
42 3161 1
42 3641 1
42 4115 1
42 4176 1
42 5529 1
42 5807 1
42 6468 1
42 6839 1
43 348 2
43 1204 1
43 1353 1
43 1502 1
43 1998 1
43 2405 2
43 4357 1
43 5366 1
43 6319 1
43 6726 1
43 7258 1
43 7913 1
43 8199 1
43 8417 1
43 8885 1
43 9915 1
44 376 1
44 495 1
44 592 1
44 642 1
44 774 1
44 775 1
44 779 2
44 830 1
44 920 1
44 1133 1
44 1191 1
44 1426 1
44 1461 1
44 1488 1
44 1591 1
44 1636 1
44 1802 1
44 2083 1
44 2112 1
44 2193 1
44 2389 1
44 2515 1
44 2546 2
44 2553 1
44 2672 1
44 2729 1
44 2740 1
44 2837 1
44 2875 1
44 2942 1
44 2987 3
44 3106 1
44 3107 1
44 3307 1
44 3363 1
44 3367 1
44 3477 1
44 3503 1
44 3576 1
44 4113 1
44 4214 1
44 4222 1
44 4339 3
44 4356 1
44 4416 2
44 4450 1
44 4484 1
44 4509 1
44 4606 2
44 4704 2
44 4705 1
44 4883 2
44 5188 1
44 5259 1
44 5283 1
44 5335 1
44 5354 1
44 5385 1
44 5754 1
44 5807 1
44 5868 1
44 5954 2
44 5997 1
44 6414 1
44 7050 1
44 7071 1
44 7134 1
44 7143 2
44 7150 2
44 7189 1
44 7274 1
44 7391 1
44 7481 1
44 7490 1
44 7574 2
44 7763 1
44 7801 1
44 8426 1
44 8428 1
44 8436 1
44 8797 1
44 8842 2
44 8863 5
44 8879 1
44 8904 2
44 8908 4
44 9080 1
44 9108 1
44 9226 1
44 9336 2
44 9399 1
44 9414 1
44 9556 3
44 9675 2
44 10024 1
44 10170 1
44 10376 2
44 10416 1
44 10632 1
44 10717 1
45 194 1
45 774 1
45 831 1
45 943 1
45 1011 1
45 1043 3
45 1371 1
45 1403 2
45 1415 1
45 1457 1
45 1488 1
45 1494 1
45 1527 2
45 1768 1
45 1818 2
45 1902 1
45 1923 1
45 2043 1
45 2056 1
45 2076 1
45 2139 1
45 2275 2
45 2329 1
45 2332 1
45 2529 1
45 2596 1
45 2814 1
45 2949 1
45 3016 1
45 3303 1
45 3461 1
45 3492 1
45 3575 1
45 3810 3
45 3814 1
45 3933 1
45 4154 1
45 4174 1
45 4333 1
45 4827 1
45 4917 1
45 4931 1
45 5199 2
45 5305 1
45 5425 1
45 5559 1
45 5565 1
45 5742 1
45 5752 1
45 5788 1
45 5861 1
45 5888 1
45 5959 1
45 6124 1
45 6395 1
45 6446 1
45 6543 1
45 6594 2
45 6677 1
45 6719 1
45 6915 1
45 6938 1
45 6958 1
45 7021 1
45 7066 1
45 7346 1
45 7358 1
45 7391 2
45 7447 1
45 7516 1
45 7573 1
45 7628 1
45 7629 2
45 7763 1
45 7802 1
45 7845 1
45 7935 1
45 8133 1
45 8256 1
45 8297 1
45 8436 1
45 8519 2
45 8532 1
45 8607 1
45 8672 1
45 8842 4
45 8863 1
45 8869 1
45 8904 2
45 9080 4
45 9198 2
45 9199 1
45 9262 1
45 9456 1
45 9537 1
45 9654 1
45 9927 1
45 9999 1
45 10067 2
45 10070 1
45 10186 1
45 10376 1
45 10410 1
45 10451 1
45 10703 1
46 505 1
46 741 1
46 3377 1
46 3571 1
46 6024 1
46 6124 1
46 7150 1
46 7216 1
46 7391 1
46 7615 1
46 8596 1
46 8786 1
46 9310 1
46 10672 1
47 1043 1
47 1757 2
47 2831 1
47 2832 1
47 3539 1
47 3588 2
47 3693 1
47 6964 1
47 8456 1
47 8501 1
47 8773 1
47 9333 1
47 10460 1
47 10598 1
48 2949 1
48 3307 1
48 5010 1
48 5559 1
48 8426 1
48 8863 1
49 793 1
49 1403 1
49 1415 1
49 1720 1
49 3363 1
49 3571 1
49 4333 1
49 4481 1
49 4900 1
49 5026 1
49 6915 1
49 6932 1
49 8786 1
50 45 1
50 110 1
50 477 1
50 505 2
50 711 1
50 741 2
50 866 3
50 1200 1
50 1490 1
50 1625 2
50 1832 1
50 1976 1
50 2072 2
50 2145 1
50 2702 1
50 2949 1
50 3141 1
50 3232 1
50 3281 2
50 3311 1
50 3479 1
50 3537 1
50 3571 1
50 3688 1
50 3785 1
50 4767 1
50 4851 3
50 4920 3
50 5010 1
50 5366 1
50 5405 1
50 5423 1
50 5990 1
50 6317 1
50 6904 1
50 7185 1
50 7203 1
50 7288 1
50 7298 1
50 7455 1
50 7542 1
50 7574 1
50 7856 1
50 7906 1
50 7947 1
50 8338 1
50 8486 2
50 8626 1
50 8673 1
50 8723 1
50 8766 1
50 8786 1
50 8816 1
50 8964 1
50 9116 1
50 9487 1
50 9940 1
50 9952 1
50 10067 1
50 10623 1
50 10706 1
51 43 1
51 200 2
51 212 1
51 857 1
51 1043 1
51 1210 1
51 1604 1
51 1699 1
51 2740 2
51 3877 1
51 3943 1
51 4692 1
51 4693 1
51 4917 2
51 4941 1
51 5461 1
51 6317 1
51 6545 1
51 6558 1
51 6601 2
51 6802 2
51 6813 1
51 7066 2
51 7170 1
51 7173 5
51 7175 1
51 7178 1
51 7276 1
51 7469 1
51 7541 1
51 8297 1
51 8457 1
51 9158 1
51 9239 1
51 9252 1
51 9311 1
51 9376 3
51 9614 1
51 9852 1
51 10108 1
51 10466 1
51 10548 1
51 10612 1
52 52 1
52 128 1
52 896 1
52 1324 1
52 1802 1
52 2258 1
52 3041 1
52 3097 1
52 3363 1
52 3539 1
52 3783 1
52 3964 1
52 4013 1
52 4060 1
52 4080 1
52 4261 1
52 4363 1
52 4528 1
52 4917 1
52 6124 1
52 6333 1
52 6685 1
52 6948 1
52 6950 1
52 7019 1
52 7071 1
52 7521 1
52 8726 2
52 8878 1
52 8974 1
52 9774 1
52 10191 2
52 10481 1
53 2404 1
53 3368 1
53 4138 1
53 5016 1
53 5218 1
53 5335 1
53 7150 1
53 7625 1
53 7627 1
53 10363 1
54 90 1
54 162 1
54 1922 1
54 2014 1
54 2015 1
54 2774 1
54 3428 1
54 3705 1
54 3847 1
54 4226 1
54 4917 2
54 5748 1
54 5940 2
54 6124 1
54 6543 1
54 7104 1
54 7612 1
54 9745 1
55 238 1
55 617 1
55 648 1
55 665 1
55 920 1
55 960 1
55 1316 1
55 1488 1
55 1736 4
55 1738 1
55 1740 1
55 2258 1
55 2366 1
55 2697 1
55 3083 1
55 3259 1
55 3648 1
55 3741 3
55 4152 1
55 4217 1
55 4357 1
55 4383 1
55 4874 1
55 4995 3
55 5113 1
55 5625 2
55 5997 1
55 6111 1
55 6220 1
55 6677 1
55 6925 1
55 7025 1
55 7147 1
55 7150 1
55 7391 1
55 7444 3
55 7950 1
55 8103 1
55 8395 1
55 8614 1
55 8630 1
55 8637 1
55 8863 1
55 8921 1
55 9055 1
55 9058 4
55 9212 1
55 9772 1
55 10067 3
55 10070 1
55 10242 1
55 10436 1
55 10859 1
56 1043 1
56 1602 1
56 2124 1
56 2632 1
56 2875 2
56 2949 1
56 3531 1
56 4286 1
56 4712 1
56 5244 1
56 5483 1
56 5704 2
56 7615 1
56 7627 2
56 7923 1
56 8614 1
56 9021 1
56 9272 1
56 10369 1
57 4427 1
57 10191 1
58 141 1
58 1222 2
58 1225 1
58 1860 1
58 1883 1
58 2290 1
58 2712 2
58 2949 1
58 2951 1
58 3312 1
58 3428 1
58 4712 1
58 4851 2
58 4890 1
58 4918 1
58 5335 1
58 5788 3
58 7066 1
58 7504 1
58 8816 1
58 8833 1
58 8908 1
58 10013 1
59 509 1
59 736 1
59 1808 1
59 2009 1
59 2449 1
59 3021 1
59 3337 1
59 3622 1
59 3678 1
59 4306 2
59 4534 1
59 4955 1
59 5216 1
59 5270 2
59 5479 1
59 5625 1
59 6839 1
59 6999 1
59 7001 1
59 7339 1
59 7418 1
59 7506 2
59 7829 1
59 8767 1
59 9062 1
59 9640 1
59 9654 1
59 10202 1
59 10495 1
60 146 1
60 176 2
60 504 1
60 592 1
60 723 13
60 731 1
60 1040 1
60 1350 1
60 2362 1
60 3565 1
60 4243 1
60 4286 1
60 5114 1
60 5283 1
60 5349 1
60 6124 1
60 7061 1
60 7062 1
60 7347 1
60 7351 1
60 7516 1
60 7612 1
60 7830 1
60 8536 2
60 8718 4
60 9133 1
60 9249 1
60 9300 1
60 9434 2
60 9828 1
60 10047 1
60 10219 1
60 10258 1
60 10395 3
60 10474 2
60 10530 2
60 10702 3
61 1470 1
61 4850 1
62 656 1
62 1415 1
62 2050 1
62 2290 1
62 2740 1
62 2889 2
62 4009 1
62 4917 2
62 5692 1
62 6071 1
62 7046 1
62 7504 1
62 7625 1
62 7945 1
62 7950 1
62 10206 1
63 49 1
63 73 1
63 76 1
63 238 1
63 346 1
63 469 1
63 1204 1
63 1389 1
63 2002 1
63 2004 1
63 2060 1
63 2181 1
63 2275 1
63 2740 2
63 2802 1
63 2805 3
63 2811 1
63 2831 2
63 2987 1
63 3461 1
63 3515 4
63 3539 1
63 3864 2
63 4217 1
63 4339 1
63 4453 1
63 4516 1
63 4528 1
63 4650 1
63 4908 1
63 5222 1
63 5397 1
63 5479 1
63 5483 2
63 5638 1
63 5799 1
63 5810 1
63 6220 1
63 6682 1
63 6964 1
63 7248 1
63 7724 1
63 7734 1
63 7735 1
63 7799 1
63 8349 1
63 8519 1
63 8658 1
63 8728 1
63 9663 1
63 9742 1
63 10155 1
63 10460 2
63 10474 1
63 10548 1
63 10738 1
63 10812 1
64 1319 1
64 2529 1
64 4329 1
64 4624 1
64 5696 1
64 6033 1
